YEAR,ORIGIN,SPOUSE,WEIGHTED_COUNT,UNWEIGHTED_COUNT,TOTAL_BY_ORIGIN,PERCENTAGE
2015,Iceland,France,368.0,21,242436.0,0.15
2015,Iceland,Germany,1139.0,56,242436.0,0.47
2015,Iceland,Iceland,107488.0,5846,242436.0,44.34
2015,Iceland,Ireland,528.0,31,242436.0,0.22
2015,Iceland,Japan,439.0,27,242436.0,0.18
2015,Iceland,Mexico,1118.0,61,242436.0,0.46
2015,Iceland,Philippines,941.0,40,242436.0,0.39
2015,Iceland,Poland,1430.0,82,242436.0,0.59
2015,Iceland,Puerto Rico,496.0,30,242436.0,0.2
2015,Iceland,Romania,585.0,36,242436.0,0.24
2015,Iceland,South America (ns),5331.0,275,242436.0,2.2
2015,Iceland,Spain,889.0,45,242436.0,0.37
2015,Iceland,US-Born,114830.0,6258,242436.0,47.37
2015,Iceland,United Kingdom (ns),568.0,34,242436.0,0.23
2015,Iceland,West Indies (ns),1094.0,51,242436.0,0.45
2015,Iceland,Yugoslavia,630.0,29,242436.0,0.26
2015,India,Afghanistan,1144.0,51,1947712.0,0.06
2015,India,Africa (ns),13597.0,653,1947712.0,0.7
2015,India,Asia (ns),1521.0,82,1947712.0,0.08
2015,India,Cambodia,1801.0,86,1947712.0,0.09
2015,India,Canada,3634.0,166,1947712.0,0.19
2015,India,Central America (ns),1180.0,52,1947712.0,0.06
2015,India,China,9979.0,510,1947712.0,0.51
2015,India,Germany,825.0,36,1947712.0,0.04
2015,India,Hong Kong,650.0,28,1947712.0,0.03
2015,India,India,1758394.0,75086,1947712.0,90.28
2015,India,Indonesia,1131.0,48,1947712.0,0.06
2015,India,Ireland,3155.0,142,1947712.0,0.16
2015,India,Japan,1599.0,70,1947712.0,0.08
2015,India,Jordan,1570.0,64,1947712.0,0.08
2015,India,Korea,2993.0,146,1947712.0,0.15
2015,India,Macau,516.0,27,1947712.0,0.03
2015,India,Malaysia,1155.0,46,1947712.0,0.06
2015,India,Mexico,1560.0,75,1947712.0,0.08
2015,India,Middle East (ns),483.0,22,1947712.0,0.02
2015,India,Myanmar/Burma,589.0,28,1947712.0,0.03
2015,India,New Zealand,1290.0,65,1947712.0,0.07
2015,India,Pakistan,1134.0,63,1947712.0,0.06
2015,India,Philippines,6247.0,338,1947712.0,0.32
2015,India,Poland,1756.0,93,1947712.0,0.09
2015,India,Puerto Rico,477.0,23,1947712.0,0.02
2015,India,Romania,580.0,28,1947712.0,0.03
2015,India,Saudi Arabia,1522.0,69,1947712.0,0.08
2015,India,South America (ns),3371.0,181,1947712.0,0.17
2015,India,Spain,1287.0,58,1947712.0,0.07
2015,India,Sri Lanka,2464.0,90,1947712.0,0.13
2015,India,Thailand,3710.0,184,1947712.0,0.19
2015,India,US-Born,108620.0,5000,1947712.0,5.58
2015,India,United Kingdom (ns),3664.0,191,1947712.0,0.19
2015,India,Vietnam,1696.0,74,1947712.0,0.09
2015,India,West Indies (ns),2418.0,115,1947712.0,0.12
2015,Indonesia,Cambodia,714.0,36,14699.0,4.86
2015,Indonesia,China,1888.0,100,14699.0,12.84
2015,Indonesia,India,1159.0,48,14699.0,7.88
2015,Indonesia,Indonesia,4005.0,212,14699.0,27.25
2015,Indonesia,US-Born,6567.0,331,14699.0,44.68
2015,Indonesia,United Kingdom (ns),366.0,20,14699.0,2.49
2015,Iran,Africa (ns),1741.0,96,72191.0,2.41
2015,Iran,Asia (ns),819.0,26,72191.0,1.13
2015,Iran,Iran,41876.0,2032,72191.0,58.01
2015,Iran,Israel,842.0,46,72191.0,1.17
2015,Iran,Lebanon,2888.0,153,72191.0,4.0
2015,Iran,Pakistan,521.0,22,72191.0,0.72
2015,Iran,Saudi Arabia,680.0,33,72191.0,0.94
2015,Iran,South America (ns),990.0,51,72191.0,1.37
2015,Iran,Spain,1356.0,67,72191.0,1.88
2015,Iran,Syria,502.0,28,72191.0,0.7
2015,Iran,Turkey,986.0,46,72191.0,1.37
2015,Iran,US-Born,18990.0,942,72191.0,26.31
2015,Iraq,Finland,397.0,23,4612.0,8.61
2015,Iraq,Iraq,1769.0,94,4612.0,38.36
2015,Iraq,US-Born,2446.0,132,4612.0,53.04
2015,Ireland,Africa (ns),3455.0,162,233469.0,1.48
2015,Ireland,Australia,878.0,50,233469.0,0.38
2015,Ireland,Canada,3749.0,206,233469.0,1.61
2015,Ireland,Central America (ns),593.0,29,233469.0,0.25
2015,Ireland,Channel Islands,1733.0,82,233469.0,0.74
2015,Ireland,China,994.0,56,233469.0,0.43
2015,Ireland,Code 414,1648.0,90,233469.0,0.71
2015,Ireland,Germany,904.0,38,233469.0,0.39
2015,Ireland,Iceland,511.0,31,233469.0,0.22
2015,Ireland,India,3191.0,142,233469.0,1.37
2015,Ireland,Ireland,35307.0,1918,233469.0,15.12
2015,Ireland,Japan,666.0,31,233469.0,0.29
2015,Ireland,Korea,399.0,20,233469.0,0.17
2015,Ireland,Mexico,994.0,50,233469.0,0.43
2015,Ireland,Pakistan,535.0,27,233469.0,0.23
2015,Ireland,Philippines,1065.0,57,233469.0,0.46
2015,Ireland,Poland,2101.0,121,233469.0,0.9
2015,Ireland,Puerto Rico,553.0,28,233469.0,0.24
2015,Ireland,Romania,364.0,22,233469.0,0.16
2015,Ireland,South America (ns),1977.0,103,233469.0,0.85
2015,Ireland,US-Born,166835.0,9205,233469.0,71.46
2015,Ireland,United Kingdom (ns),2388.0,146,233469.0,1.02
2015,Ireland,West Indies (ns),2629.0,128,233469.0,1.13
2015,Israel,Iran,880.0,46,90629.0,0.97
2015,Israel,Israel,79171.0,3194,90629.0,87.36
2015,Israel,Lebanon,1065.0,43,90629.0,1.18
2015,Israel,Mexico,517.0,26,90629.0,0.57
2015,Israel,Pakistan,935.0,44,90629.0,1.03
2015,Israel,US-Born,8061.0,382,90629.0,8.89
2015,Italy,Italy,14457.0,694,27380.0,52.8
2015,Italy,Poland,618.0,39,27380.0,2.26
2015,Italy,Spain,3590.0,175,27380.0,13.11
2015,Italy,US-Born,8715.0,496,27380.0,31.83
2015,Japan,Africa (ns),539.0,28,260141.0,0.21
2015,Japan,Canada,1593.0,69,260141.0,0.61
2015,Japan,Central America (ns),499.0,27,260141.0,0.19
2015,Japan,China,4053.0,219,260141.0,1.56
2015,Japan,Germany,668.0,32,260141.0,0.26
2015,Japan,Iceland,468.0,27,260141.0,0.18
2015,Japan,India,1607.0,70,260141.0,0.62
2015,Japan,Ireland,649.0,31,260141.0,0.25
2015,Japan,Japan,77282.0,3848,260141.0,29.71
2015,Japan,Korea,3461.0,185,260141.0,1.33
2015,Japan,Mexico,980.0,64,260141.0,0.38
2015,Japan,Philippines,3297.0,155,260141.0,1.27
2015,Japan,Poland,1153.0,69,260141.0,0.44
2015,Japan,Puerto Rico,430.0,22,260141.0,0.17
2015,Japan,South America (ns),1212.0,59,260141.0,0.47
2015,Japan,Spain,902.0,33,260141.0,0.35
2015,Japan,Thailand,1602.0,71,260141.0,0.62
2015,Japan,US-Born,158520.0,8346,260141.0,60.94
2015,Japan,United Kingdom (ns),720.0,36,260141.0,0.28
2015,Japan,Vietnam,506.0,26,260141.0,0.19
2015,Jordan,Africa (ns),852.0,30,24051.0,3.54
2015,Jordan,India,1527.0,64,24051.0,6.35
2015,Jordan,Jordan,17069.0,546,24051.0,70.97
2015,Jordan,US-Born,4603.0,229,24051.0,19.14
2015,Korea,Africa (ns),423.0,26,634039.0,0.07
2015,Korea,Canada,1058.0,56,634039.0,0.17
2015,Korea,Central America (ns),385.0,22,634039.0,0.06
2015,Korea,China,8102.0,424,634039.0,1.28
2015,Korea,Germany,751.0,35,634039.0,0.12
2015,Korea,India,3095.0,146,634039.0,0.49
2015,Korea,Ireland,522.0,20,634039.0,0.08
2015,Korea,Japan,3464.0,185,634039.0,0.55
2015,Korea,Korea,473509.0,21176,634039.0,74.68
2015,Korea,Mexico,1132.0,46,634039.0,0.18
2015,Korea,Philippines,3278.0,165,634039.0,0.52
2015,Korea,Poland,1499.0,81,634039.0,0.24
2015,Korea,Puerto Rico,417.0,23,634039.0,0.07
2015,Korea,South America (ns),1218.0,53,634039.0,0.19
2015,Korea,Spain,509.0,25,634039.0,0.08
2015,Korea,Thailand,2293.0,106,634039.0,0.36
2015,Korea,US-Born,130533.0,6349,634039.0,20.59
2015,Korea,United Kingdom (ns),806.0,41,634039.0,0.13
2015,Korea,Vietnam,466.0,20,634039.0,0.07
2015,Korea,West Indies (ns),579.0,28,634039.0,0.09
2015,Lebanon,Africa (ns),707.0,35,46767.0,1.51
2015,Lebanon,Iran,2876.0,153,46767.0,6.15
2015,Lebanon,Israel,1045.0,43,46767.0,2.23
2015,Lebanon,Lebanon,32836.0,1406,46767.0,70.21
2015,Lebanon,Middle East (ns),440.0,20,46767.0,0.94
2015,Lebanon,Spain,1043.0,50,46767.0,2.23
2015,Lebanon,Syria,399.0,20,46767.0,0.85
2015,Lebanon,Turkey,1007.0,50,46767.0,2.15
2015,Lebanon,US-Born,6414.0,349,46767.0,13.71
2015,Macau,Austria,540.0,40,50427.0,1.07
2015,Macau,China,2653.0,151,50427.0,5.26
2015,Macau,India,511.0,27,50427.0,1.01
2015,Macau,Macau,29063.0,1380,50427.0,57.63
2015,Macau,Mexico,492.0,21,50427.0,0.98
2015,Macau,Philippines,627.0,31,50427.0,1.24
2015,Macau,Thailand,411.0,22,50427.0,0.82
2015,Macau,US-Born,16130.0,853,50427.0,31.99
2015,Malaysia,India,1158.0,46,39509.0,2.93
2015,Malaysia,Malaysia,35353.0,1456,39509.0,89.48
2015,Malaysia,US-Born,2998.0,137,39509.0,7.59
2015,Mexico,Africa (ns),2155.0,101,6089001.0,0.04
2015,Mexico,Albania,473.0,23,6089001.0,0.01
2015,Mexico,Americas (ns),553.0,23,6089001.0,0.01
2015,Mexico,Canada,2011.0,98,6089001.0,0.03
2015,Mexico,Central America (ns),142304.0,5707,6089001.0,2.34
2015,Mexico,China,2219.0,98,6089001.0,0.04
2015,Mexico,Cuba,8378.0,362,6089001.0,0.14
2015,Mexico,Finland,494.0,27,6089001.0,0.01
2015,Mexico,France,1533.0,79,6089001.0,0.03
2015,Mexico,Germany,1023.0,61,6089001.0,0.02
2015,Mexico,Hawaii (territory),414.0,20,6089001.0,0.01
2015,Mexico,Iceland,1184.0,61,6089001.0,0.02
2015,Mexico,India,1551.0,75,6089001.0,0.03
2015,Mexico,Ireland,1039.0,50,6089001.0,0.02
2015,Mexico,Israel,526.0,26,6089001.0,0.01
2015,Mexico,Japan,1022.0,64,6089001.0,0.02
2015,Mexico,Korea,1146.0,46,6089001.0,0.02
2015,Mexico,Macau,487.0,21,6089001.0,0.01
2015,Mexico,Mexico,4808844.0,196540,6089001.0,78.98
2015,Mexico,Netherlands,673.0,32,6089001.0,0.01
2015,Mexico,Pakistan,1222.0,54,6089001.0,0.02
2015,Mexico,Philippines,4952.0,253,6089001.0,0.08
2015,Mexico,Poland,3303.0,158,6089001.0,0.05
2015,Mexico,Puerto Rico,14730.0,633,6089001.0,0.24
2015,Mexico,Romania,1119.0,47,6089001.0,0.02
2015,Mexico,South America (ns),34655.0,1422,6089001.0,0.57
2015,Mexico,Spain,1437.0,60,6089001.0,0.02
2015,Mexico,Syria,720.0,22,6089001.0,0.01
2015,Mexico,Thailand,1695.0,81,6089001.0,0.03
2015,Mexico,US-Born,1040476.0,45946,6089001.0,17.09
2015,Mexico,United Kingdom (ns),680.0,42,6089001.0,0.01
2015,Mexico,Vietnam,414.0,25,6089001.0,0.01
2015,Mexico,West Indies (ns),5569.0,215,6089001.0,0.09
2015,Middle East (ns),Africa (ns),481.0,23,65154.0,0.74
2015,Middle East (ns),India,486.0,22,65154.0,0.75
2015,Middle East (ns),Lebanon,448.0,20,65154.0,0.69
2015,Middle East (ns),Middle East (ns),40024.0,1846,65154.0,61.43
2015,Middle East (ns),Poland,1107.0,50,65154.0,1.7
2015,Middle East (ns),South America (ns),651.0,36,65154.0,1.0
2015,Middle East (ns),Spain,1152.0,45,65154.0,1.77
2015,Middle East (ns),US-Born,20805.0,1059,65154.0,31.93
2015,Myanmar/Burma,China,1073.0,48,110087.0,0.97
2015,Myanmar/Burma,Hong Kong,694.0,31,110087.0,0.63
2015,Myanmar/Burma,India,615.0,28,110087.0,0.56
2015,Myanmar/Burma,Myanmar/Burma,86001.0,3636,110087.0,78.12
2015,Myanmar/Burma,Philippines,861.0,47,110087.0,0.78
2015,Myanmar/Burma,Thailand,2849.0,134,110087.0,2.59
2015,Myanmar/Burma,US-Born,11944.0,522,110087.0,10.85
2015,Myanmar/Burma,Vietnam,6050.0,241,110087.0,5.5
2015,Netherlands,Africa (ns),962.0,49,119452.0,0.81
2015,Netherlands,Canada,641.0,27,119452.0,0.54
2015,Netherlands,Central America (ns),848.0,33,119452.0,0.71
2015,Netherlands,Germany,424.0,24,119452.0,0.35
2015,Netherlands,Mexico,639.0,32,119452.0,0.53
2015,Netherlands,Netherlands,79128.0,4398,119452.0,66.24
2015,Netherlands,South America (ns),4090.0,201,119452.0,3.42
2015,Netherlands,US-Born,32720.0,1702,119452.0,27.39
2015,New Zealand,India,1385.0,65,53720.0,2.58
2015,New Zealand,New Zealand,41782.0,1702,53720.0,77.78
2015,New Zealand,Philippines,635.0,27,53720.0,1.18
2015,New Zealand,US-Born,9918.0,448,53720.0,18.46
2015,Northern Ireland,Northern Ireland,2621.0,140,12461.0,21.03
2015,Northern Ireland,US-Born,9840.0,570,12461.0,78.97
2015,Pakistan,Africa (ns),561.0,29,213229.0,0.26
2015,Pakistan,Canada,744.0,36,213229.0,0.35
2015,Pakistan,Central America (ns),453.0,24,213229.0,0.21
2015,Pakistan,China,596.0,29,213229.0,0.28
2015,Pakistan,Germany,474.0,23,213229.0,0.22
2015,Pakistan,India,1061.0,63,213229.0,0.5
2015,Pakistan,Iran,525.0,22,213229.0,0.25
2015,Pakistan,Ireland,528.0,27,213229.0,0.25
2015,Pakistan,Israel,927.0,44,213229.0,0.43
2015,Pakistan,Mexico,1152.0,54,213229.0,0.54
2015,Pakistan,Pakistan,162324.0,7614,213229.0,76.13
2015,Pakistan,Philippines,1041.0,49,213229.0,0.49
2015,Pakistan,Poland,1422.0,61,213229.0,0.67
2015,Pakistan,South America (ns),979.0,59,213229.0,0.46
2015,Pakistan,Spain,3024.0,128,213229.0,1.42
2015,Pakistan,Syria,797.0,48,213229.0,0.37
2015,Pakistan,US-Born,35896.0,1852,213229.0,16.83
2015,Pakistan,United Kingdom (ns),725.0,32,213229.0,0.34
2015,Philippines,Africa (ns),2278.0,103,1122156.0,0.2
2015,Philippines,Cambodia,561.0,31,1122156.0,0.05
2015,Philippines,Canada,2080.0,100,1122156.0,0.19
2015,Philippines,Central America (ns),2962.0,133,1122156.0,0.26
2015,Philippines,China,6515.0,343,1122156.0,0.58
2015,Philippines,Cuba,535.0,23,1122156.0,0.05
2015,Philippines,France,415.0,20,1122156.0,0.04
2015,Philippines,Germany,1038.0,53,1122156.0,0.09
2015,Philippines,Hawaii (territory),2031.0,96,1122156.0,0.18
2015,Philippines,Hong Kong,965.0,46,1122156.0,0.09
2015,Philippines,Iceland,1015.0,40,1122156.0,0.09
2015,Philippines,India,6228.0,338,1122156.0,0.56
2015,Philippines,Ireland,1050.0,57,1122156.0,0.09
2015,Philippines,Japan,3313.0,155,1122156.0,0.3
2015,Philippines,Korea,3378.0,165,1122156.0,0.3
2015,Philippines,Macau,603.0,31,1122156.0,0.05
2015,Philippines,Mexico,4791.0,253,1122156.0,0.43
2015,Philippines,Myanmar/Burma,887.0,47,1122156.0,0.08
2015,Philippines,New Zealand,575.0,27,1122156.0,0.05
2015,Philippines,Pakistan,1099.0,49,1122156.0,0.1
2015,Philippines,Philippines,761571.0,38806,1122156.0,67.87
2015,Philippines,Poland,3077.0,133,1122156.0,0.27
2015,Philippines,Puerto Rico,1433.0,74,1122156.0,0.13
2015,Philippines,Romania,523.0,26,1122156.0,0.05
2015,Philippines,South America (ns),2793.0,135,1122156.0,0.25
2015,Philippines,Spain,447.0,26,1122156.0,0.04
2015,Philippines,Thailand,5174.0,255,1122156.0,0.46
2015,Philippines,US-Born,300057.0,14705,1122156.0,26.74
2015,Philippines,United Kingdom (ns),1319.0,70,1122156.0,0.12
2015,Philippines,Vietnam,1651.0,83,1122156.0,0.15
2015,Philippines,West Indies (ns),1792.0,85,1122156.0,0.16
2015,Poland,Africa (ns),2039.0,114,570251.0,0.36
2015,Poland,Albania,690.0,36,570251.0,0.12
2015,Poland,Australia,968.0,35,570251.0,0.17
2015,Poland,Austria,854.0,53,570251.0,0.15
2015,Poland,Austria-Hungary (ns),1548.0,93,570251.0,0.27
2015,Poland,Bulgaria,838.0,57,570251.0,0.15
2015,Poland,Canada,3825.0,203,570251.0,0.67
2015,Poland,Central America (ns),1882.0,100,570251.0,0.33
2015,Poland,China,1753.0,90,570251.0,0.31
2015,Poland,Code 414,541.0,32,570251.0,0.09
2015,Poland,Cuba,401.0,27,570251.0,0.07
2015,Poland,Czechoslovakia,1099.0,72,570251.0,0.19
2015,Poland,Europe (ns),397.0,26,570251.0,0.07
2015,Poland,Finland,570.0,33,570251.0,0.1
2015,Poland,France,783.0,46,570251.0,0.14
2015,Poland,Germany,2136.0,117,570251.0,0.37
2015,Poland,Hawaii (territory),341.0,21,570251.0,0.06
2015,Poland,Iceland,1420.0,82,570251.0,0.25
2015,Poland,India,1671.0,93,570251.0,0.29
2015,Poland,Ireland,2103.0,121,570251.0,0.37
2015,Poland,Italy,657.0,39,570251.0,0.12
2015,Poland,Japan,1191.0,69,570251.0,0.21
2015,Poland,Korea,1517.0,81,570251.0,0.27
2015,Poland,Mexico,3180.0,158,570251.0,0.56
2015,Poland,Middle East (ns),1055.0,50,570251.0,0.19
2015,Poland,Pakistan,1449.0,61,570251.0,0.25
2015,Poland,Philippines,2936.0,133,570251.0,0.51
2015,Poland,Poland,69068.0,3926,570251.0,12.11
2015,Poland,Puerto Rico,1396.0,85,570251.0,0.24
2015,Poland,Romania,2677.0,144,570251.0,0.47
2015,Poland,South America (ns),5257.0,271,570251.0,0.92
2015,Poland,Spain,3060.0,167,570251.0,0.54
2015,Poland,Switzerland,784.0,53,570251.0,0.14
2015,Poland,Syria,802.0,46,570251.0,0.14
2015,Poland,Thailand,522.0,32,570251.0,0.09
2015,Poland,US-Born,443286.0,24317,570251.0,77.74
2015,Poland,United Kingdom (ns),1995.0,122,570251.0,0.35
2015,Poland,Vietnam,654.0,29,570251.0,0.11
2015,Poland,West Indies (ns),1539.0,80,570251.0,0.27
2015,Poland,Yugoslavia,1367.0,79,570251.0,0.24
2015,Puerto Rico,Africa (ns),1168.0,46,588812.0,0.2
2015,Puerto Rico,Canada,712.0,41,588812.0,0.12
2015,Puerto Rico,Central America (ns),15762.0,645,588812.0,2.68
2015,Puerto Rico,China,632.0,27,588812.0,0.11
2015,Puerto Rico,Cuba,7242.0,373,588812.0,1.23
2015,Puerto Rico,France,1143.0,53,588812.0,0.19
2015,Puerto Rico,Iceland,539.0,30,588812.0,0.09
2015,Puerto Rico,India,433.0,23,588812.0,0.07
2015,Puerto Rico,Ireland,673.0,28,588812.0,0.11
2015,Puerto Rico,Japan,477.0,22,588812.0,0.08
2015,Puerto Rico,Korea,433.0,23,588812.0,0.07
2015,Puerto Rico,Mexico,15045.0,633,588812.0,2.56
2015,Puerto Rico,Philippines,1526.0,74,588812.0,0.26
2015,Puerto Rico,Poland,1488.0,85,588812.0,0.25
2015,Puerto Rico,Puerto Rico,299832.0,12706,588812.0,50.92
2015,Puerto Rico,South America (ns),24610.0,1024,588812.0,4.18
2015,Puerto Rico,US Virgin Islands,656.0,27,588812.0,0.11
2015,Puerto Rico,US-Born,196657.0,8772,588812.0,33.4
2015,Puerto Rico,West Indies (ns),19784.0,746,588812.0,3.36
2015,Romania,Africa (ns),532.0,31,258584.0,0.21
2015,Romania,Albania,487.0,25,258584.0,0.19
2015,Romania,Canada,1215.0,57,258584.0,0.47
2015,Romania,Central America (ns),518.0,27,258584.0,0.2
2015,Romania,China,533.0,27,258584.0,0.21
2015,Romania,Czechoslovakia,1039.0,58,258584.0,0.4
2015,Romania,Germany,603.0,38,258584.0,0.23
2015,Romania,Iceland,585.0,36,258584.0,0.23
2015,Romania,India,638.0,28,258584.0,0.25
2015,Romania,Ireland,342.0,22,258584.0,0.13
2015,Romania,Mexico,1060.0,47,258584.0,0.41
2015,Romania,Philippines,498.0,26,258584.0,0.19
2015,Romania,Poland,2734.0,144,258584.0,1.06
2015,Romania,Romania,191025.0,8844,258584.0,73.87
2015,Romania,South America (ns),2208.0,108,258584.0,0.85
2015,Romania,Spain,2557.0,123,258584.0,0.99
2015,Romania,Syria,585.0,31,258584.0,0.23
2015,Romania,US-Born,49762.0,2600,258584.0,19.24
2015,Romania,United Kingdom (ns),602.0,27,258584.0,0.23
2015,Romania,West Indies (ns),514.0,26,258584.0,0.2
2015,Romania,Yugoslavia,547.0,27,258584.0,0.21
2015,Saudi Arabia,Africa (ns),584.0,29,11574.0,5.05
2015,Saudi Arabia,Asia (ns),847.0,40,11574.0,7.32
2015,Saudi Arabia,India,1520.0,69,11574.0,13.13
2015,Saudi Arabia,Iran,724.0,33,11574.0,6.26
2015,Saudi Arabia,Saudi Arabia,2672.0,120,11574.0,23.09
2015,Saudi Arabia,Syria,488.0,20,11574.0,4.22
2015,Saudi Arabia,Turkey,1771.0,75,11574.0,15.3
2015,Saudi Arabia,US-Born,2968.0,144,11574.0,25.64
2015,Scotland,Scotland,3445.0,174,9146.0,37.67
2015,Scotland,US-Born,5701.0,348,9146.0,62.33
2015,South America (ns),Africa (ns),4818.0,218,1415675.0,0.34
2015,South America (ns),Albania,783.0,37,1415675.0,0.06
2015,South America (ns),Americas (ns),498.0,25,1415675.0,0.04
2015,South America (ns),Australia,589.0,35,1415675.0,0.04
2015,South America (ns),Austria,627.0,39,1415675.0,0.04
2015,South America (ns),Austria-Hungary (ns),427.0,24,1415675.0,0.03
2015,South America (ns),Bulgaria,841.0,36,1415675.0,0.06
2015,South America (ns),Canada,3734.0,165,1415675.0,0.26
2015,South America (ns),Central America (ns),32816.0,1415,1415675.0,2.32
2015,South America (ns),Channel Islands,361.0,20,1415675.0,0.03
2015,South America (ns),China,2756.0,142,1415675.0,0.19
2015,South America (ns),Code 414,702.0,34,1415675.0,0.05
2015,South America (ns),Cuba,22608.0,1078,1415675.0,1.6
2015,South America (ns),Czechoslovakia,443.0,24,1415675.0,0.03
2015,South America (ns),Finland,1516.0,70,1415675.0,0.11
2015,South America (ns),France,4510.0,196,1415675.0,0.32
2015,South America (ns),Germany,2777.0,148,1415675.0,0.2
2015,South America (ns),Iceland,5608.0,275,1415675.0,0.4
2015,South America (ns),India,3507.0,181,1415675.0,0.25
2015,South America (ns),Iran,976.0,51,1415675.0,0.07
2015,South America (ns),Ireland,2064.0,103,1415675.0,0.15
2015,South America (ns),Japan,1129.0,59,1415675.0,0.08
2015,South America (ns),Korea,1304.0,53,1415675.0,0.09
2015,South America (ns),Mexico,34182.0,1422,1415675.0,2.41
2015,South America (ns),Middle East (ns),659.0,36,1415675.0,0.05
2015,South America (ns),Netherlands,4227.0,201,1415675.0,0.3
2015,South America (ns),Pakistan,1020.0,59,1415675.0,0.07
2015,South America (ns),Philippines,2929.0,135,1415675.0,0.21
2015,South America (ns),Poland,5398.0,271,1415675.0,0.38
2015,South America (ns),Puerto Rico,24124.0,1024,1415675.0,1.7
2015,South America (ns),Romania,2381.0,108,1415675.0,0.17
2015,South America (ns),South America (ns),865849.0,37304,1415675.0,61.16
2015,South America (ns),Spain,2465.0,104,1415675.0,0.17
2015,South America (ns),Switzerland,460.0,29,1415675.0,0.03
2015,South America (ns),Syria,1420.0,68,1415675.0,0.1
2015,South America (ns),Thailand,896.0,37,1415675.0,0.06
2015,South America (ns),Turkey,516.0,22,1415675.0,0.04
2015,South America (ns),US-Born,344608.0,16286,1415675.0,24.34
2015,South America (ns),United Kingdom (ns),2394.0,127,1415675.0,0.17
2015,South America (ns),Vietnam,394.0,20,1415675.0,0.03
2015,South America (ns),West Indies (ns),25270.0,1095,1415675.0,1.79
2015,South America (ns),Yugoslavia,1089.0,43,1415675.0,0.08
2015,Spain,Africa (ns),1876.0,87,569168.0,0.33
2015,Spain,Albania,1707.0,71,569168.0,0.3
2015,Spain,Asia (ns),2662.0,123,569168.0,0.47
2015,Spain,Austria-Hungary (ns),415.0,20,569168.0,0.07
2015,Spain,Canada,978.0,57,569168.0,0.17
2015,Spain,Central America (ns),815.0,33,569168.0,0.14
2015,Spain,China,863.0,42,569168.0,0.15
2015,Spain,Cuba,545.0,26,569168.0,0.1
2015,Spain,Czechoslovakia,373.0,23,569168.0,0.07
2015,Spain,Europe (ns),1055.0,47,569168.0,0.19
2015,Spain,Finland,693.0,29,569168.0,0.12
2015,Spain,Germany,773.0,40,569168.0,0.14
2015,Spain,Hungary,430.0,28,569168.0,0.08
2015,Spain,Iceland,886.0,45,569168.0,0.16
2015,Spain,India,1298.0,58,569168.0,0.23
2015,Spain,Iran,1360.0,67,569168.0,0.24
2015,Spain,Italy,3570.0,175,569168.0,0.63
2015,Spain,Japan,846.0,33,569168.0,0.15
2015,Spain,Korea,470.0,25,569168.0,0.08
2015,Spain,Lebanon,1028.0,50,569168.0,0.18
2015,Spain,Mexico,1394.0,60,569168.0,0.24
2015,Spain,Middle East (ns),1103.0,45,569168.0,0.19
2015,Spain,Pakistan,3011.0,128,569168.0,0.53
2015,Spain,Philippines,435.0,26,569168.0,0.08
2015,Spain,Poland,3053.0,167,569168.0,0.54
2015,Spain,Romania,2545.0,123,569168.0,0.45
2015,Spain,South America (ns),2223.0,104,569168.0,0.39
2015,Spain,Spain,448855.0,20212,569168.0,78.86
2015,Spain,Syria,2363.0,102,569168.0,0.42
2015,Spain,US-Born,79252.0,3921,569168.0,13.92
2015,Spain,United Kingdom (ns),992.0,50,569168.0,0.17
2015,Spain,West Indies (ns),732.0,32,569168.0,0.13
2015,Spain,Yugoslavia,567.0,29,569168.0,0.1
2015,Sri Lanka,China,387.0,22,43462.0,0.89
2015,Sri Lanka,India,2372.0,90,43462.0,5.46
2015,Sri Lanka,Sri Lanka,38606.0,1618,43462.0,88.83
2015,Sri Lanka,US-Born,2097.0,94,43462.0,4.82
